Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
759-29-9521,A,Yangon,Member,Female,Fashion accessories,48.96,9.00,22.0320,462.67,3/4/2019,11:27:00 AM,Cash,440.64,4.7619,22.0320,8.0000
831-81-6575,B,Mandalay,Member,Female,Electronic accessories,75.59,9.00,34.0155,714.33,2/23/2019,11:12:00 AM,Cash,680.31,4.7619,34.0155,8.0000
220-68-6701,A,Yangon,Normal,Female,Home and lifestyle,77.47,4.00,15.4940,325.37,3/17/2019,4:36:00 PM,Cash,309.88,4.7619,15.4940,4.2000
618-34-8551,A,Yangon,Normal,Female,Sports and travel,93.18,2.00,9.3180,195.68,1/16/2019,6:41:00 PM,Credit card,186.36,4.7619,9.3180,8.5000
257-60-7754,A,Yangon,Normal,Female,Electronic accessories,50.23,4.00,10.0460,210.97,1/8/2019,5:12:00 PM,Cash,200.92,4.7619,10.0460,9.0000
559-61-5987,B,Mandalay,Normal,Female,Health and beauty,17.75,1.00,0.8875,18.64,1/14/2019,10:38:00 AM,Cash,17.75,4.7619,0.8875,8.6000
189-55-2313,C,Naypyitaw,Normal,Female,Fashion accessories,62.18,10.00,31.0900,652.89,1/31/2019,10:33:00 AM,Ewallet,621.80,4.7619,31.0900,6.0000
565-91-4567,B,Mandalay,Normal,Male,Health and beauty,10.75,8.00,4.3000,90.30,3/15/2019,2:38:00 PM,Ewallet,86.00,4.7619,4.3000,6.2000
380-60-5336,A,Yangon,Normal,Female,Electronic accessories,40.26,10.00,20.1300,422.73,2/24/2019,6:06:00 PM,Credit card,402.60,4.7619,20.1300,5.0000
815-04-6282,C,Naypyitaw,Member,Female,Sports and travel,64.97,5.00,16.2425,341.09,2/8/2019,12:52:00 PM,Credit card,324.85,4.7619,16.2425,6.5000
674-56-6360,A,Yangon,Normal,Male,Electronic accessories,95.15,1.00,4.7575,99.91,3/22/2019,2:00:00 PM,Cash,95.15,4.7619,4.7575,6.0000
778-34-2523,A,Yangon,Member,Female,Electronic accessories,48.62,8.00,19.4480,408.41,1/24/2019,10:57:00 AM,Cash,388.96,4.7619,19.4480,5.0000
499-27-7781,B,Mandalay,Normal,Female,Food and beverages,53.21,8.00,21.2840,446.96,3/14/2019,4:45:00 PM,Ewallet,425.68,4.7619,21.2840,5.0000
477-59-2456,C,Naypyitaw,Normal,Female,Fashion accessories,45.44,7.00,15.9040,333.98,1/23/2019,11:15:00 AM,Cash,318.08,4.7619,15.9040,9.2000
832-51-6761,A,Yangon,Normal,Male,Food and beverages,33.88,8.00,13.5520,284.59,1/19/2019,8:29:00 PM,Ewallet,271.04,4.7619,13.5520,9.6000
869-11-3082,B,Mandalay,Member,Male,Health and beauty,96.16,4.00,19.2320,403.87,1/27/2019,8:03:00 PM,Credit card,384.64,4.7619,19.2320,8.4000
190-59-3964,B,Mandalay,Member,Male,Food and beverages,47.16,5.00,11.7900,247.59,2/3/2019,2:35:00 PM,Credit card,235.80,4.7619,11.7900,6.0000
366-43-6862,B,Mandalay,Normal,Male,Electronic accessories,52.89,4.00,10.5780,222.14,3/25/2019,4:32:00 PM,Ewallet,211.56,4.7619,10.5780,6.7000
186-43-8965,A,Yangon,Member,Female,Home and lifestyle,47.68,2.00,4.7680,100.13,2/24/2019,10:10:00 AM,Credit card,95.36,4.7619,4.7680,4.1000
784-21-9238,C,Naypyitaw,Member,Male,Sports and travel,10.17,1.00,0.5085,10.68,2/7/2019,2:15:00 PM,Cash,10.17,4.7619,0.5085,5.9000
276-75-6884,A,Yangon,Normal,Female,Health and beauty,68.71,3.00,10.3065,216.44,3/4/2019,10:05:00 AM,Cash,206.13,4.7619,10.3065,8.7000
109-86-4363,B,Mandalay,Member,Female,Sports and travel,60.08,7.00,21.0280,441.59,2/14/2019,11:36:00 AM,Credit card,420.56,4.7619,21.0280,4.5000
569-76-2760,A,Yangon,Member,Female,Sports and travel,22.01,4.00,4.4020,92.44,1/29/2019,6:15:00 PM,Credit card,88.04,4.7619,4.4020,6.6000
222-42-0244,B,Mandalay,Member,Female,Health and beauty,72.11,9.00,32.4495,681.44,1/28/2019,1:53:00 PM,Credit card,648.99,4.7619,32.4495,7.7000
760-53-9233,A,Yangon,Member,Male,Fashion accessories,41.28,3.00,6.1920,130.03,3/26/2019,6:37:00 PM,Credit card,123.84,4.7619,6.1920,8.5000
538-22-0304,C,Naypyitaw,Normal,Male,Electronic accessories,64.95,10.00,32.4750,681.98,3/24/2019,6:27:00 PM,Cash,649.50,4.7619,32.4750,5.2000
416-17-9926,A,Yangon,Member,Female,Electronic accessories,74.22,10.00,37.1100,779.31,1/1/2019,2:42:00 PM,Credit card,742.20,4.7619,37.1100,4.3000
237-44-6163,A,Yangon,Normal,Male,Electronic accessories,10.56,8.00,4.2240,88.70,1/24/2019,5:43:00 PM,Cash,84.48,4.7619,4.2240,7.6000
636-17-0325,B,Mandalay,Normal,Male,Health and beauty,62.57,4.00,12.5140,262.79,2/25/2019,6:37:00 PM,Cash,250.28,4.7619,12.5140,9.5000
343-75-9322,B,Mandalay,Member,Female,Sports and travel,11.85,8.00,4.7400,99.54,1/9/2019,4:34:00 PM,Cash,94.80,4.7619,4.7400,4.1000
528-14-9470,A,Yangon,Member,Male,Health and beauty,91.30,1.00,4.5650,95.87,2/14/2019,2:42:00 PM,Ewallet,91.30,4.7619,4.5650,9.2000
427-45-9297,B,Mandalay,Member,Female,Home and lifestyle,40.73,7.00,14.2555,299.37,3/12/2019,11:01:00 AM,Ewallet,285.11,4.7619,14.2555,5.4000
807-34-3742,A,Yangon,Normal,Male,Fashion accessories,52.38,1.00,2.6190,55.00,3/26/2019,7:44:00 PM,Cash,52.38,4.7619,2.6190,5.8000
288-62-1085,A,Yangon,Member,Male,Fashion accessories,38.54,5.00,9.6350,202.34,1/9/2019,1:34:00 PM,Ewallet,192.70,4.7619,9.6350,5.6000
670-71-7306,B,Mandalay,Normal,Male,Sports and travel,44.63,6.00,13.3890,281.17,1/2/2019,8:08:00 PM,Credit card,267.78,4.7619,13.3890,5.1000
660-29-7083,C,Naypyitaw,Normal,Male,Electronic accessories,55.87,10.00,27.9350,586.64,1/15/2019,3:01:00 PM,Cash,558.70,4.7619,27.9350,5.8000
271-77-8740,C,Naypyitaw,Member,Female,Sports and travel,29.22,6.00,8.7660,184.09,1/1/2019,11:40:00 AM,Ewallet,175.32,4.7619,8.7660,5.0000
497-36-0989,A,Yangon,Normal,Male,Fashion accessories,51.94,3.00,7.7910,163.61,2/15/2019,3:21:00 PM,Cash,155.82,4.7619,7.7910,7.9000
291-59-1384,B,Mandalay,Normal,Male,Electronic accessories,60.30,1.00,3.0150,63.32,2/28/2019,5:38:00 PM,Cash,60.30,4.7619,3.0150,6.0000
860-73-6466,A,Yangon,Member,Female,Sports and travel,39.47,2.00,3.9470,82.89,3/2/2019,4:16:00 PM,Credit card,78.94,4.7619,3.9470,5.0000
549-23-9016,C,Naypyitaw,Member,Female,Food and beverages,14.87,2.00,1.4870,31.23,2/13/2019,6:15:00 PM,Credit card,29.74,4.7619,1.4870,8.9000
896-34-0956,A,Yangon,Normal,Male,Fashion accessories,21.32,1.00,1.0660,22.39,1/26/2019,12:43:00 PM,Cash,21.32,4.7619,1.0660,5.9000
804-38-3935,A,Yangon,Member,Male,Electronic accessories,93.78,3.00,14.0670,295.41,1/30/2019,11:32:00 AM,Credit card,281.34,4.7619,14.0670,5.9000
585-90-0249,A,Yangon,Member,Male,Electronic accessories,73.26,1.00,3.6630,76.92,1/27/2019,6:08:00 PM,Ewallet,73.26,4.7619,3.6630,9.7000
862-29-5914,C,Naypyitaw,Normal,Female,Sports and travel,22.38,1.00,1.1190,23.50,1/30/2019,5:08:00 PM,Credit card,22.38,4.7619,1.1190,8.6000
845-94-6841,C,Naypyitaw,Member,Female,Food and beverages,72.88,9.00,32.7960,688.72,1/8/2019,7:38:00 PM,Cash,655.92,4.7619,32.7960,4.0000
125-45-2293,A,Yangon,Normal,Female,Fashion accessories,99.10,6.00,29.7300,624.33,1/19/2019,1:11:00 PM,Cash,594.60,4.7619,29.7300,4.2000
843-73-4724,A,Yangon,Normal,Male,Fashion accessories,74.10,1.00,3.7050,77.81,1/25/2019,11:05:00 AM,Cash,74.10,4.7619,3.7050,9.2000
409-33-9708,A,Yangon,Normal,Female,Fashion accessories,98.48,2.00,9.8480,206.81,2/19/2019,10:12:00 AM,Ewallet,196.96,4.7619,9.8480,9.2000
658-66-3967,C,Naypyitaw,Normal,Male,Health and beauty,53.19,7.00,18.6165,390.95,1/14/2019,3:42:00 PM,Ewallet,372.33,4.7619,18.6165,5.0000
866-70-2814,B,Mandalay,Normal,Female,Electronic accessories,52.79,10.00,26.3950,554.30,2/25/2019,11:58:00 AM,Ewallet,527.90,4.7619,26.3950,10.0000
160-22-2687,A,Yangon,Member,Female,Health and beauty,95.95,5.00,23.9875,503.74,1/23/2019,2:21:00 PM,Ewallet,479.75,4.7619,23.9875,8.8000
895-03-6665,B,Mandalay,Normal,Female,Fashion accessories,36.51,9.00,16.4295,345.02,2/16/2019,10:52:00 AM,Cash,328.59,4.7619,16.4295,4.2000
770-42-8960,B,Mandalay,Normal,Male,Food and beverages,21.12,8.00,8.4480,177.41,1/1/2019,7:31:00 PM,Cash,168.96,4.7619,8.4480,6.3000
748-45-2862,A,Yangon,Member,Female,Home and lifestyle,28.31,4.00,5.6620,118.90,3/7/2019,6:35:00 PM,Cash,113.24,4.7619,5.6620,8.2000
234-36-2483,B,Mandalay,Normal,Male,Health and beauty,57.59,6.00,17.2770,362.82,2/15/2019,1:51:00 PM,Cash,345.54,4.7619,17.2770,5.1000
316-66-3011,A,Yangon,Member,Female,Food and beverages,47.63,9.00,21.4335,450.10,1/23/2019,12:35:00 PM,Cash,428.67,4.7619,21.4335,5.0000
848-95-6252,C,Naypyitaw,Member,Female,Home and lifestyle,86.27,1.00,4.3135,90.58,2/20/2019,1:24:00 PM,Ewallet,86.27,4.7619,4.3135,7.0000
840-76-5966,A,Yangon,Member,Male,Sports and travel,12.76,2.00,1.2760,26.80,1/8/2019,6:06:00 PM,Ewallet,25.52,4.7619,1.2760,7.8000
152-03-4217,B,Mandalay,Normal,Female,Home and lifestyle,11.28,9.00,5.0760,106.60,3/17/2019,11:55:00 AM,Credit card,101.52,4.7619,5.0760,4.3000
533-66-5566,B,Mandalay,Normal,Female,Home and lifestyle,51.07,7.00,17.8745,375.36,1/12/2019,11:42:00 AM,Cash,357.49,4.7619,17.8745,7.0000
124-31-1458,A,Yangon,Member,Female,Electronic accessories,79.59,3.00,11.9385,250.71,1/8/2019,2:30:00 PM,Cash,238.77,4.7619,11.9385,6.6000
176-78-1170,C,Naypyitaw,Member,Male,Health and beauty,33.81,3.00,5.0715,106.50,1/26/2019,3:11:00 PM,Ewallet,101.43,4.7619,5.0715,7.3000
361-59-0574,B,Mandalay,Member,Male,Sports and travel,90.53,8.00,36.2120,760.45,3/15/2019,2:48:00 PM,Credit card,724.24,4.7619,36.2120,6.5000
101-81-4070,C,Naypyitaw,Member,Female,Health and beauty,62.82,2.00,6.2820,131.92,1/17/2019,12:36:00 PM,Ewallet,125.64,4.7619,6.2820,4.9000
631-34-1880,C,Naypyitaw,Member,Male,Food and beverages,24.31,3.00,3.6465,76.58,1/8/2019,7:09:00 PM,Credit card,72.93,4.7619,3.6465,4.3000
852-82-2749,A,Yangon,Normal,Male,Sports and travel,64.59,4.00,12.9180,271.28,1/6/2019,1:35:00 PM,Ewallet,258.36,4.7619,12.9180,9.3000
873-14-6353,A,Yangon,Member,Male,Food and beverages,24.82,7.00,8.6870,182.43,2/16/2019,10:33:00 AM,Credit card,173.74,4.7619,8.6870,7.1000
584-66-4073,C,Naypyitaw,Normal,Male,Fashion accessories,56.50,1.00,2.8250,59.33,3/13/2019,3:45:00 PM,Ewallet,56.50,4.7619,2.8250,9.6000
544-55-9589,B,Mandalay,Member,Female,Electronic accessories,21.43,10.00,10.7150,225.02,1/28/2019,11:51:00 AM,Cash,214.30,4.7619,10.7150,6.2000
166-19-2553,A,Yangon,Member,Male,Sports and travel,89.06,6.00,26.7180,561.08,1/18/2019,5:26:00 PM,Cash,534.36,4.7619,26.7180,9.9000
737-88-5876,A,Yangon,Member,Male,Home and lifestyle,23.29,4.00,4.6580,97.82,3/19/2019,11:52:00 AM,Credit card,93.16,4.7619,4.6580,5.9000
154-87-7367,C,Naypyitaw,Normal,Male,Home and lifestyle,65.26,8.00,26.1040,548.18,3/15/2019,2:04:00 PM,Ewallet,522.08,4.7619,26.1040,6.3000
885-56-0389,C,Naypyitaw,Member,Male,Fashion accessories,52.35,1.00,2.6175,54.97,2/12/2019,5:49:00 PM,Cash,52.35,4.7619,2.6175,4.0000
608-05-3804,B,Mandalay,Member,Male,Electronic accessories,39.75,1.00,1.9875,41.74,2/25/2019,8:19:00 PM,Cash,39.75,4.7619,1.9875,6.1000
448-61-3783,A,Yangon,Normal,Female,Electronic accessories,90.02,8.00,36.0080,756.17,3/21/2019,4:08:00 PM,Credit card,720.16,4.7619,36.0080,4.5000
761-49-0439,B,Mandalay,Member,Female,Electronic accessories,12.10,8.00,4.8400,101.64,1/19/2019,10:17:00 AM,Ewallet,96.80,4.7619,4.8400,8.6000
490-95-0021,B,Mandalay,Member,Female,Food and beverages,33.21,10.00,16.6050,348.71,1/8/2019,2:25:00 PM,Ewallet,332.10,4.7619,16.6050,6.0000
115-38-7388,C,Naypyitaw,Member,Female,Fashion accessories,10.18,8.00,4.0720,85.51,3/30/2019,12:51:00 PM,Credit card,81.44,4.7619,4.0720,9.5000
311-13-6971,B,Mandalay,Member,Male,Sports and travel,31.99,10.00,15.9950,335.90,2/20/2019,3:18:00 PM,Credit card,319.90,4.7619,15.9950,9.9000
291-55-6563,A,Yangon,Member,Female,Home and lifestyle,34.42,6.00,10.3260,216.85,3/30/2019,12:45:00 PM,Ewallet,206.52,4.7619,10.3260,7.5000
548-48-3156,A,Yangon,Member,Female,Food and beverages,83.34,2.00,8.3340,175.01,3/19/2019,1:37:00 PM,Cash,166.68,4.7619,8.3340,7.6000
460-93-5834,A,Yangon,Normal,Male,Sports and travel,45.58,7.00,15.9530,335.01,1/13/2019,10:03:00 AM,Cash,319.06,4.7619,15.9530,5.0000
325-89-4209,A,Yangon,Member,Male,Food and beverages,87.90,1.00,4.3950,92.30,2/5/2019,7:42:00 PM,Ewallet,87.90,4.7619,4.3950,6.7000
884-80-6021,A,Yangon,Member,Female,Electronic accessories,73.47,10.00,36.7350,771.44,3/23/2019,1:14:00 PM,Ewallet,734.70,4.7619,36.7350,9.5000
137-74-8729,C,Naypyitaw,Normal,Female,Fashion accessories,12.19,8.00,4.8760,102.40,3/13/2019,12:47:00 PM,Ewallet,97.52,4.7619,4.8760,6.8000
880-46-5796,A,Yangon,Member,Male,Sports and travel,76.92,10.00,38.4600,807.66,3/17/2019,7:53:00 PM,Ewallet,769.20,4.7619,38.4600,5.6000
389-70-2397,C,Naypyitaw,Normal,Female,Health and beauty,83.66,5.00,20.9150,439.22,2/21/2019,10:26:00 AM,Cash,418.30,4.7619,20.9150,7.2000
114-35-5271,B,Mandalay,Normal,Female,Electronic accessories,57.91,8.00,23.1640,486.44,2/7/2019,3:06:00 PM,Cash,463.28,4.7619,23.1640,8.1000
607-76-6216,C,Naypyitaw,Member,Female,Fashion accessories,92.49,5.00,23.1225,485.57,3/2/2019,4:35:00 PM,Credit card,462.45,4.7619,23.1225,8.6000
715-20-1673,B,Mandalay,Normal,Male,Electronic accessories,28.38,5.00,7.0950,149.00,3/6/2019,8:57:00 PM,Cash,141.90,4.7619,7.0950,9.4000
811-35-1094,B,Mandalay,Member,Male,Electronic accessories,50.45,6.00,15.1350,317.84,2/6/2019,3:16:00 PM,Credit card,302.70,4.7619,15.1350,8.9000
699-88-1972,B,Mandalay,Normal,Male,Health and beauty,99.16,8.00,39.6640,832.94,1/28/2019,5:47:00 PM,Credit card,793.28,4.7619,39.6640,4.2000
781-84-8059,C,Naypyitaw,Normal,Male,Fashion accessories,60.74,7.00,21.2590,446.44,1/18/2019,4:23:00 PM,Ewallet,425.18,4.7619,21.2590,5.0000
409-49-6995,C,Naypyitaw,Member,Female,Food and beverages,47.27,6.00,14.1810,297.80,2/5/2019,10:17:00 AM,Cash,283.62,4.7619,14.1810,8.8000
725-54-0677,C,Naypyitaw,Member,Male,Health and beauty,85.60,7.00,29.9600,629.16,3/2/2019,1:50:00 PM,Cash,599.20,4.7619,29.9600,5.3000
146-09-5432,A,Yangon,Member,Male,Food and beverages,35.04,9.00,15.7680,331.13,2/9/2019,7:17:00 PM,Ewallet,315.36,4.7619,15.7680,4.6000
377-79-7592,C,Naypyitaw,Member,Female,Electronic accessories,44.84,9.00,20.1780,423.74,1/14/2019,2:00:00 PM,Credit card,403.56,4.7619,20.1780,7.5000
509-10-0516,B,Mandalay,Normal,Male,Home and lifestyle,45.97,4.00,9.1940,193.07,2/9/2019,12:02:00 PM,Ewallet,183.88,4.7619,9.1940,5.1000
595-94-9924,A,Yangon,Member,Female,Health and beauty,27.73,5.00,6.9325,145.58,3/26/2019,8:21:00 PM,Credit card,138.65,4.7619,6.9325,4.2000
865-41-9075,A,Yangon,Normal,Male,Food and beverages,11.53,7.00,4.0355,84.75,1/28/2019,5:35:00 PM,Cash,80.71,4.7619,4.0355,8.1000
545-07-8534,C,Naypyitaw,Normal,Female,Health and beauty,58.32,2.00,5.8320,122.47,2/14/2019,12:42:00 PM,Ewallet,116.64,4.7619,5.8320,6.0000
118-62-1812,C,Naypyitaw,Member,Female,Home and lifestyle,78.38,4.00,15.6760,329.20,3/24/2019,5:56:00 PM,Cash,313.52,4.7619,15.6760,7.9000
450-42-3339,C,Naypyitaw,Normal,Male,Health and beauty,84.61,10.00,42.3050,888.41,2/9/2019,6:58:00 PM,Credit card,846.10,4.7619,42.3050,8.8000
851-98-3555,B,Mandalay,Normal,Female,Health and beauty,82.88,5.00,20.7200,435.12,3/24/2019,2:08:00 PM,Credit card,414.40,4.7619,20.7200,6.6000
186-71-5196,A,Yangon,Member,Female,Food and beverages,79.54,2.00,7.9540,167.03,3/27/2019,4:30:00 PM,Ewallet,159.08,4.7619,7.9540,6.2000
624-01-8356,B,Mandalay,Normal,Female,Home and lifestyle,49.01,10.00,24.5050,514.61,1/27/2019,10:44:00 AM,Credit card,490.10,4.7619,24.5050,4.2000
313-66-9943,B,Mandalay,Member,Female,Food and beverages,29.15,3.00,4.3725,91.82,3/27/2019,8:29:00 PM,Credit card,87.45,4.7619,4.3725,7.3000
151-27-8496,C,Naypyitaw,Normal,Female,Electronic accessories,56.13,4.00,11.2260,235.75,1/19/2019,11:43:00 AM,Ewallet,224.52,4.7619,11.2260,8.6000
453-33-6436,A,Yangon,Normal,Female,Home and lifestyle,93.12,8.00,37.2480,782.21,2/7/2019,10:09:00 AM,Cash,744.96,4.7619,37.2480,6.8000
522-57-8364,A,Yangon,Member,Male,Fashion accessories,51.34,8.00,20.5360,431.26,1/31/2019,10:00:00 AM,Ewallet,410.72,4.7619,20.5360,7.6000
459-45-2396,A,Yangon,Member,Female,Food and beverages,99.60,3.00,14.9400,313.74,2/25/2019,6:45:00 PM,Cash,298.80,4.7619,14.9400,5.8000
717-96-4189,C,Naypyitaw,Normal,Female,Electronic accessories,35.49,6.00,10.6470,223.59,2/2/2019,12:40:00 PM,Cash,212.94,4.7619,10.6470,4.1000
722-13-2115,C,Naypyitaw,Member,Male,Sports and travel,42.85,1.00,2.1425,44.99,3/14/2019,3:36:00 PM,Credit card,42.85,4.7619,2.1425,9.3000
749-81-8133,A,Yangon,Normal,Female,Fashion accessories,94.67,4.00,18.9340,397.61,3/11/2019,12:04:00 PM,Cash,378.68,4.7619,18.9340,6.8000
777-67-2495,B,Mandalay,Normal,Male,Home and lifestyle,68.97,3.00,10.3455,217.26,2/22/2019,11:26:00 AM,Ewallet,206.91,4.7619,10.3455,8.7000
636-98-3364,B,Mandalay,Member,Female,Electronic accessories,26.26,3.00,3.9390,82.72,3/2/2019,12:36:00 PM,Ewallet,78.78,4.7619,3.9390,6.3000
246-55-6923,C,Naypyitaw,Member,Female,Home and lifestyle,35.79,9.00,16.1055,338.22,3/10/2019,3:06:00 PM,Credit card,322.11,4.7619,16.1055,5.1000
181-82-6255,B,Mandalay,Normal,Female,Home and lifestyle,16.37,6.00,4.9110,103.13,2/8/2019,10:58:00 AM,Cash,98.22,4.7619,4.9110,7.0000
838-02-1821,C,Naypyitaw,Member,Female,Home and lifestyle,12.73,2.00,1.2730,26.73,2/22/2019,12:10:00 PM,Credit card,25.46,4.7619,1.2730,5.2000
887-42-0517,C,Naypyitaw,Normal,Female,Sports and travel,83.14,7.00,29.0990,611.08,1/10/2019,10:31:00 AM,Credit card,581.98,4.7619,29.0990,6.6000
457-12-0244,C,Naypyitaw,Member,Female,Sports and travel,35.22,6.00,10.5660,221.89,3/14/2019,1:49:00 PM,Ewallet,211.32,4.7619,10.5660,6.5000
226-34-0034,B,Mandalay,Normal,Female,Electronic accessories,13.78,4.00,2.7560,57.88,1/10/2019,11:10:00 AM,Ewallet,55.12,4.7619,2.7560,9.0000
321-49-7382,B,Mandalay,Member,Male,Sports and travel,88.31,1.00,4.4155,92.73,2/15/2019,5:38:00 PM,Credit card,88.31,4.7619,4.4155,5.2000
397-25-8725,A,Yangon,Member,Female,Health and beauty,39.62,9.00,17.8290,374.41,1/13/2019,5:54:00 PM,Credit card,356.58,4.7619,17.8290,6.8000
431-66-2305,B,Mandalay,Normal,Female,Electronic accessories,88.25,9.00,39.7125,833.96,2/15/2019,8:51:00 PM,Credit card,794.25,4.7619,39.7125,7.6000
825-94-5922,B,Mandalay,Normal,Male,Sports and travel,25.31,2.00,2.5310,53.15,3/2/2019,7:26:00 PM,Ewallet,50.62,4.7619,2.5310,7.2000
641-62-7288,B,Mandalay,Normal,Male,Home and lifestyle,99.92,6.00,29.9760,629.50,3/24/2019,1:33:00 PM,Ewallet,599.52,4.7619,29.9760,7.1000
756-93-1854,C,Naypyitaw,Member,Female,Fashion accessories,83.35,2.00,8.3350,175.04,2/2/2019,2:05:00 PM,Credit card,166.70,4.7619,8.3350,9.5000
243-55-8457,A,Yangon,Normal,Female,Food and beverages,74.44,10.00,37.2200,781.62,2/27/2019,11:40:00 AM,Ewallet,744.40,4.7619,37.2200,5.1000
458-10-8612,C,Naypyitaw,Normal,Male,Health and beauty,64.08,7.00,22.4280,470.99,1/20/2019,12:27:00 PM,Ewallet,448.56,4.7619,22.4280,7.6000
501-61-1753,B,Mandalay,Normal,Female,Home and lifestyle,63.15,6.00,18.9450,397.85,1/3/2019,8:24:00 PM,Ewallet,378.90,4.7619,18.9450,9.8000
235-06-8510,C,Naypyitaw,Member,Male,Home and lifestyle,85.72,3.00,12.8580,270.02,1/24/2019,8:59:00 PM,Ewallet,257.16,4.7619,12.8580,5.1000
433-08-7822,C,Naypyitaw,Normal,Female,Health and beauty,78.89,7.00,27.6115,579.84,1/5/2019,7:48:00 PM,Ewallet,552.23,4.7619,27.6115,7.5000
361-85-2571,A,Yangon,Normal,Female,Sports and travel,89.48,5.00,22.3700,469.77,3/30/2019,10:18:00 AM,Cash,447.40,4.7619,22.3700,7.4000
131-70-8179,A,Yangon,Member,Female,Health and beauty,92.09,3.00,13.8135,290.08,2/17/2019,4:27:00 PM,Cash,276.27,4.7619,13.8135,4.2000
500-02-2261,C,Naypyitaw,Normal,Female,Food and beverages,57.29,6.00,17.1870,360.93,3/21/2019,5:04:00 PM,Ewallet,343.74,4.7619,17.1870,5.9000
720-72-2436,A,Yangon,Normal,Male,Food and beverages,66.52,4.00,13.3040,279.38,3/2/2019,6:14:00 PM,Ewallet,266.08,4.7619,13.3040,6.9000
702-83-5291,C,Naypyitaw,Member,Male,Fashion accessories,99.82,9.00,44.9190,943.30,3/27/2019,10:43:00 AM,Cash,898.38,4.7619,44.9190,6.6000
809-69-9497,A,Yangon,Normal,Female,Home and lifestyle,45.68,10.00,22.8400,479.64,1/19/2019,7:30:00 PM,Ewallet,456.80,4.7619,22.8400,5.7000
449-16-6770,A,Yangon,Normal,Male,Health and beauty,50.79,5.00,12.6975,266.65,2/19/2019,2:53:00 PM,Credit card,253.95,4.7619,12.6975,5.3000
333-23-2632,A,Yangon,Member,Male,Health and beauty,10.08,7.00,3.5280,74.09,3/28/2019,8:14:00 PM,Cash,70.56,4.7619,3.5280,4.2000
489-82-1237,A,Yangon,Normal,Female,Electronic accessories,93.88,7.00,32.8580,690.02,1/5/2019,11:51:00 AM,Credit card,657.16,4.7619,32.8580,7.3000
859-97-6048,C,Naypyitaw,Member,Male,Electronic accessories,84.25,2.00,8.4250,176.93,3/26/2019,2:13:00 PM,Credit card,168.50,4.7619,8.4250,5.3000
676-10-2200,B,Mandalay,Member,Male,Fashion accessories,53.78,1.00,2.6890,56.47,2/3/2019,8:13:00 PM,Ewallet,53.78,4.7619,2.6890,4.7000
373-88-1424,C,Naypyitaw,Member,Male,Home and lifestyle,35.81,5.00,8.9525,188.00,2/6/2019,6:44:00 PM,Ewallet,179.05,4.7619,8.9525,7.9000
365-16-4334,B,Mandalay,Normal,Female,Food and beverages,26.43,8.00,10.5720,222.01,2/24/2019,2:26:00 PM,Ewallet,211.44,4.7619,10.5720,8.9000
503-21-4385,B,Mandalay,Member,Male,Health and beauty,39.91,3.00,5.9865,125.72,2/21/2019,12:40:00 PM,Ewallet,119.73,4.7619,5.9865,9.3000
305-89-2768,B,Mandalay,Member,Female,Home and lifestyle,21.90,3.00,3.2850,68.99,1/9/2019,6:43:00 PM,Ewallet,65.70,4.7619,3.2850,4.7000
574-80-1489,B,Mandalay,Member,Female,Food and beverages,62.85,4.00,12.5700,263.97,2/25/2019,1:22:00 PM,Ewallet,251.40,4.7619,12.5700,8.7000
784-08-0310,C,Naypyitaw,Member,Female,Food and beverages,21.04,4.00,4.2080,88.37,1/13/2019,1:58:00 PM,Cash,84.16,4.7619,4.2080,7.6000
200-40-6154,B,Mandalay,Member,Male,Home and lifestyle,65.91,6.00,19.7730,415.23,2/9/2019,11:45:00 AM,Cash,395.46,4.7619,19.7730,5.7000
846-10-0341,A,Yangon,Normal,Female,Fashion accessories,42.57,7.00,14.8995,312.89,1/6/2019,11:51:00 AM,Cash,297.99,4.7619,14.8995,6.8000
577-34-7579,C,Naypyitaw,Member,Male,Food and beverages,50.49,9.00,22.7205,477.13,1/10/2019,5:16:00 PM,Cash,454.41,4.7619,22.7205,5.4000
430-02-3888,B,Mandalay,Normal,Male,Electronic accessories,46.02,6.00,13.8060,289.93,2/7/2019,3:55:00 PM,Cash,276.12,4.7619,13.8060,7.1000
867-47-1948,C,Naypyitaw,Normal,Female,Home and lifestyle,15.80,10.00,7.9000,165.90,1/9/2019,12:07:00 PM,Cash,158.00,4.7619,7.9000,7.8000
384-59-6655,A,Yangon,Member,Female,Food and beverages,98.66,9.00,44.3970,932.34,2/19/2019,3:07:00 PM,Cash,887.94,4.7619,44.3970,8.4000
256-58-3609,C,Naypyitaw,Member,Male,Fashion accessories,91.98,1.00,4.5990,96.58,3/18/2019,3:29:00 PM,Cash,91.98,4.7619,4.5990,9.8000
324-92-3863,A,Yangon,Member,Male,Electronic accessories,20.89,2.00,2.0890,43.87,2/5/2019,6:45:00 PM,Cash,41.78,4.7619,2.0890,9.8000
593-08-5916,A,Yangon,Normal,Female,Fashion accessories,15.50,1.00,0.7750,16.28,3/19/2019,3:23:00 PM,Credit card,15.50,4.7619,0.7750,7.4000
364-34-2972,C,Naypyitaw,Member,Male,Electronic accessories,96.82,3.00,14.5230,304.98,3/30/2019,8:37:00 PM,Cash,290.46,4.7619,14.5230,6.7000
